SaleID,CustomerID,ProductID,SaleDate,Quantity,SalesRep
5315,440,33,2023-12-02,4,Benjamin Figueroa
5316,316,5,2022-03-03,1,Misty Torres
5317,112,87,2023-09-20,3,Rodney Johnson
5318,143,4,2025-09-12,1,Thomas Tucker
5319,114,45,2024-09-03,6,Larry Medina
5320,235,22,2023-12-15,10,Nicole Winters
5321,448,72,2024-09-14,2,David Foley
5322,433,75,2024-01-12,3,Daniel Gonzalez
5323,262,27,2024-07-01,7,Nicole Winters
5324,97,79,2025-05-19,5,Matthew Howe
5325,236,49,2023-08-21,3,Kirk Alvarez
5326,382,52,2024-09-06,6,Christine Rios
5327,480,67,2024-10-30,6,Lisa Gonzalez
5328,162,26,2022-01-16,6,Christine Rios
5329,85,40,2023-08-26,7,Misty Torres
5330,69,73,2025-02-09,10,David Foley
5331,21,59,2024-09-09,7,David Foley
5332,345,49,2025-07-18,9,Lisa Gonzalez
5333,78,88,2025-05-08,6,Christopher Johnson
5334,89,93,2023-10-02,6,Joseph Miller
5335,266,76,2024-05-07,9,David Russell
5336,479,53,2025-02-10,5,Elizabeth Kim
5337,308,90,2022-06-08,9,Cindy Clark
5338,90,45,2022-01-22,8,Joyce Harris
5339,490,37,2025-03-01,8,Brian Smith
5340,375,80,2024-08-21,9,Parker Hayes
5341,384,8,2023-11-03,9,Larry Medina
5342,120,25,2025-03-30,8,Christine Rios
5343,487,17,2024-07-02,8,Kirk Alvarez
5344,471,40,2024-08-09,4,David Russell
5345,425,34,2024-01-29,8,Tony Diaz
5346,175,67,2025-07-18,10,Matthew Howe
5347,251,97,2023-08-10,3,Nicole Winters
5348,404,58,2025-03-01,5,Rodney Johnson
5349,312,72,2025-08-26,8,Joseph Miller
5350,132,81,2024-07-10,2,Jerry Lucero
5351,454,65,2024-11-19,5,Parker Hayes
5352,398,45,2023-10-27,10,Parker Hayes
5353,171,61,2024-06-28,10,Benjamin Figueroa
5354,194,63,2024-01-18,6,Brian Smith
5355,380,55,2023-07-14,2,Christine Rios
5356,70,92,2022-01-11,7,Angela Smith
5357,110,89,2025-04-06,9,Cindy Clark
5358,399,42,2025-09-02,5,Joyce Harris
5359,235,5,2023-10-02,10,Rodney Johnson
5360,286,66,2023-02-07,10,Jill Bonilla
5361,191,86,2024-02-05,5,David Russell
5362,175,4,2022-05-26,10,Rodney Johnson
5363,253,81,2023-03-29,5,Joseph Miller
5364,219,28,2024-08-26,7,Daniel Gonzalez
5365,81,40,2025-07-12,3,Brian Smith
5366,200,97,2025-01-23,8,Benjamin Figueroa
5367,285,45,2021-11-22,7,David Russell
5368,132,24,2022-01-01,10,David Foley
5369,20,69,2023-03-15,5,Angela Smith
5370,249,83,2023-11-10,7,Benjamin Figueroa
5371,100,84,2022-04-05,8,Jerry Lucero
5372,204,72,2025-08-22,5,David Russell
5373,7,8,2022-08-14,7,Daniel Gonzalez
5374,325,54,2022-09-08,5,Erika Stanley
5375,22,3,2023-03-26,4,David Evans
5376,190,26,2024-09-25,10,Daniel Gonzalez
5377,216,81,2024-12-07,3,Cindy Clark
5378,247,69,2024-10-23,5,Kirk Alvarez
5379,104,35,2024-08-17,5,Benjamin Figueroa
5380,252,85,2025-01-29,5,Daniel Gonzalez
5381,64,84,2025-08-10,1,Jill Bonilla
5382,281,92,2023-09-26,4,Matthew Howe
5383,58,15,2023-04-28,9,David Russell
5384,286,26,2024-10-28,10,Nicole Winters
5385,197,79,2023-10-02,9,Benjamin Figueroa
5386,259,83,2021-12-09,4,Cindy Clark
5387,209,73,2023-12-01,5,Nicole Winters
5388,494,10,2023-09-11,8,Rodney Johnson
5389,13,42,2023-01-20,4,George Hamilton MD
5390,86,38,2025-01-30,9,David Russell
5391,318,62,2023-09-27,3,Christine Rios
5392,95,52,2024-08-07,10,Thomas Tucker
5393,267,46,2025-03-05,8,Kirk Alvarez
5394,257,37,2022-10-18,9,Parker Hayes
5395,450,39,2021-12-29,1,Brian Smith
5396,269,14,2023-10-30,5,Joyce Harris
5397,26,11,2024-03-25,4,Kirk Alvarez
5398,282,25,2023-12-09,10,Larry Medina
5399,34,19,2022-09-11,6,Matthew Howe
5400,76,100,2023-09-22,10,Brian Smith
5401,136,97,2024-11-15,2,Brian Smith
5402,244,97,2024-11-05,4,Jerry Lucero
5403,221,34,2023-10-30,4,Christine Rios
5404,190,75,2022-02-16,9,Joseph Miller
5405,301,43,2025-06-21,7,Cindy Clark
5406,186,24,2023-06-28,6,Lisa Gonzalez
5407,345,2,2022-06-13,5,George Hamilton MD
5408,185,96,2022-05-29,3,Kirk Alvarez
5409,25,51,2024-06-25,5,Rodney Johnson
5410,44,91,2024-05-03,5,Matthew Howe
5411,436,32,2023-05-29,7,David Evans
5412,315,46,2024-02-11,6,Misty Torres
5413,258,89,2022-08-23,8,Misty Torres
5414,250,29,2025-02-18,3,Parker Hayes
5415,371,93,2024-03-06,1,Christine Rios
5416,403,27,2022-08-13,8,David Foley
5417,288,21,2023-09-17,10,Matthew Howe
5418,466,88,2022-03-20,9,Nicole Winters
5419,171,94,2025-02-07,2,Ashley Williams
5420,298,68,2021-12-01,3,Benjamin Figueroa
5421,102,59,2025-04-07,7,Brian Smith
5422,27,92,2023-04-07,8,George Hamilton MD
5423,327,32,2023-12-19,8,Tiffany Page
5424,198,26,2023-08-24,5,Ashley Williams
5425,32,37,2024-11-27,10,George Hamilton MD
5426,187,83,2022-08-25,2,Thomas Tucker
5427,245,12,2023-09-21,1,Tiffany Page
5428,84,1,2024-03-30,8,Rodney Johnson
5429,64,71,2022-03-13,1,Jerry Lucero
5430,409,44,2022-02-03,1,Tiffany Page
5431,473,20,2024-11-27,6,David Evans
5432,148,42,2022-11-13,9,Brian Smith
5433,198,87,2024-07-12,5,Rodney Johnson
5434,481,16,2023-02-14,2,Jerry Lucero
5435,98,11,2021-10-17,5,Joseph Miller
5436,440,96,2023-10-09,1,Benjamin Figueroa
5437,36,13,2025-03-19,7,George Hamilton MD
5438,184,68,2024-02-15,6,Matthew Howe
5439,198,5,2025-02-20,1,Tony Diaz
5440,495,90,2024-02-25,2,David Evans
5441,496,99,2022-07-30,5,Benjamin Figueroa
5442,428,85,2024-05-08,8,Brian Smith
5443,131,70,2024-02-06,3,Joseph Miller
5444,255,13,2023-02-01,1,Cindy Clark
5445,57,85,2025-03-01,3,Parker Hayes
5446,122,10,2022-10-25,3,Daniel Gonzalez
5447,32,12,2025-05-25,4,David Foley
5448,27,5,2024-06-23,1,Tony Diaz
5449,68,17,2023-07-13,2,David Russell
5450,428,56,2022-07-14,3,Thomas Tucker
5451,299,27,2024-11-18,3,Angela Smith
5452,160,38,2023-08-11,5,Tiffany Page
5453,34,5,2025-07-28,10,Larry Medina
5454,174,97,2024-08-07,6,Joseph Miller
5455,424,14,2025-07-01,8,George Hamilton MD
5456,463,69,2024-01-21,10,Nicole Winters
5457,51,4,2024-05-06,10,Kirk Alvarez
5458,51,78,2022-10-24,4,Matthew Howe
5459,471,46,2022-10-02,9,Elizabeth Kim
5460,130,69,2024-11-03,6,Tony Diaz
5461,176,40,2023-05-25,6,Jerry Lucero
5462,402,39,2025-02-07,8,Parker Hayes
5463,236,46,2024-06-25,9,Daniel Gonzalez
5464,341,77,2024-04-23,2,Larry Medina
5465,497,99,2022-04-09,8,Joseph Miller
5466,268,66,2022-02-12,2,Tony Diaz
5467,76,17,2024-03-31,8,Tony Diaz
5468,12,27,2025-01-20,3,Benjamin Figueroa
5469,333,79,2024-10-21,2,Rodney Johnson
5470,441,54,2024-07-29,8,Kirk Alvarez
5471,328,4,2023-06-11,5,Jerry Lucero
5472,4,45,2024-08-06,7,Larry Medina
5473,181,43,2025-04-02,9,Lisa Gonzalez
5474,324,76,2022-12-05,7,Tony Diaz
5475,213,70,2025-05-06,6,Ashley Williams
5476,319,40,2023-09-25,2,Christine Rios
5477,195,33,2022-12-15,5,Benjamin Figueroa
5478,362,83,2025-06-07,2,Debra Ruiz
5479,113,48,2023-12-06,5,Brian Smith
5480,34,94,2025-01-20,2,Christine Rios
5481,104,36,2025-04-03,2,Rodney Johnson
5482,82,58,2023-03-29,10,Nicole Winters
5483,321,26,2022-02-21,1,George Hamilton MD
5484,378,74,2023-01-24,8,Parker Hayes
5485,9,84,2022-08-24,2,Cindy Clark
5486,96,8,2022-05-24,4,Kirk Alvarez
5487,491,18,2025-01-31,7,Kirk Alvarez
5488,252,24,2023-11-13,9,Brian Smith
5489,184,89,2021-09-21,9,Angela Smith
5490,465,40,2021-11-03,2,Joseph Miller
5491,302,59,2023-08-22,2,Tiffany Page
5492,218,14,2022-09-05,3,George Hamilton MD
5493,490,82,2022-08-09,3,Ashley Williams
5494,59,53,2023-09-15,1,Daniel Gonzalez
5495,296,49,2024-02-14,10,David Russell
5496,382,68,2022-07-23,7,Christopher Johnson
5497,83,37,2023-05-09,3,Joyce Harris
5498,363,45,2025-06-22,4,Christopher Johnson
5499,79,2,2023-09-18,5,Misty Torres
5500,452,8,2024-06-13,6,Nicole Winters
5501,427,90,2023-07-07,3,Ashley Williams
5502,497,95,2022-07-23,5,Benjamin Figueroa
5503,287,85,2024-01-02,6,Ashley Williams
5504,259,3,2024-12-17,10,Jerry Lucero
5505,371,73,2023-09-03,7,Tiffany Page
5506,109,59,2023-09-01,6,Matthew Howe
5507,309,87,2024-07-07,2,Parker Hayes
5508,84,69,2024-11-28,1,Nicole Winters
5509,30,97,2022-06-04,3,George Hamilton MD
5510,85,24,2024-12-14,6,David Foley
5511,53,7,2025-06-08,9,Nicole Winters
5512,494,5,2025-06-20,2,Daniel Gonzalez
5513,220,9,2024-08-11,1,Benjamin Figueroa
5514,396,80,2023-09-12,1,Angela Smith
5515,212,65,2023-12-24,7,Rodney Johnson
5516,276,29,2021-10-08,3,David Evans
5517,141,53,2023-12-29,3,Parker Hayes
5518,437,73,2022-08-24,1,Angela Smith
5519,469,19,2025-07-10,9,Benjamin Figueroa
5520,430,48,2021-10-04,4,Erika Stanley
5521,14,39,2022-12-27,4,Debra Ruiz
5522,487,8,2022-11-18,9,Jerry Lucero
5523,96,79,2023-09-01,8,Jill Bonilla
5524,249,100,2022-05-30,3,David Foley
5525,120,1,2022-02-08,7,David Russell
5526,170,42,2022-02-27,3,Daniel Gonzalez
5527,91,3,2023-05-15,2,Erika Stanley
5528,389,95,2022-09-02,7,David Russell
5529,337,94,2022-09-15,8,Kirk Alvarez
5530,257,48,2025-01-12,8,Joseph Miller
5531,476,26,2023-09-29,5,Joyce Harris
5532,133,61,2021-10-20,6,Parker Hayes
5533,88,97,2024-10-20,4,Nicole Winters
5534,129,61,2022-08-26,6,Tiffany Page
5535,418,50,2023-05-19,6,Christine Rios
5536,35,21,2021-11-02,6,Daniel Gonzalez
5537,279,56,2021-09-26,6,Christopher Johnson
5538,367,73,2025-07-27,7,Matthew Howe
5539,59,79,2023-02-17,3,Tiffany Page
5540,421,27,2023-10-07,1,Joseph Miller
5541,15,27,2022-12-08,8,Angela Smith
5542,470,22,2025-07-03,3,Rodney Johnson
5543,455,45,2023-02-08,10,Nicole Winters
5544,69,50,2024-01-07,8,Debra Ruiz
5545,279,40,2024-11-16,2,George Hamilton MD
5546,23,74,2024-12-30,8,Lisa Gonzalez
5547,35,11,2025-04-10,4,George Hamilton MD
5548,13,31,2022-12-21,4,Larry Medina
5549,269,89,2023-10-23,5,Erika Stanley
5550,400,49,2025-03-06,4,Kirk Alvarez
5551,90,9,2023-10-08,8,Thomas Tucker
5552,356,64,2025-05-01,10,Erika Stanley
5553,239,15,2024-08-10,2,Jill Bonilla
5554,108,18,2021-12-16,6,Ashley Williams
5555,106,16,2023-01-17,3,Jerry Lucero
5556,464,55,2023-03-14,2,Jill Bonilla
5557,425,79,2024-04-01,7,Jerry Lucero
5558,467,65,2021-09-15,2,Jill Bonilla
5559,148,95,2024-07-18,2,Nicole Winters
5560,45,4,2023-10-28,6,David Foley
5561,335,58,2025-03-29,5,Elizabeth Kim
5562,16,60,2021-12-02,2,Parker Hayes
5563,213,39,2025-02-27,6,Benjamin Figueroa
5564,67,29,2022-03-19,6,Debra Ruiz
5565,454,54,2022-11-05,9,Joseph Miller
5566,478,57,2024-02-23,3,Jerry Lucero
5567,36,55,2024-09-28,5,Jill Bonilla
5568,376,64,2023-08-26,1,Angela Smith
5569,382,8,2025-07-09,6,Larry Medina
5570,86,64,2022-09-03,4,Elizabeth Kim
5571,96,10,2024-02-24,2,Tiffany Page
5572,441,66,2024-07-10,7,Brian Smith
5573,441,99,2021-12-03,2,Lisa Gonzalez
5574,431,66,2022-02-18,1,Cindy Clark
5575,12,60,2021-12-09,9,Misty Torres
5576,167,8,2022-08-01,1,Brian Smith
5577,195,56,2025-08-28,7,Parker Hayes
5578,321,61,2022-03-07,2,David Russell
5579,161,18,2025-02-03,7,Daniel Gonzalez
5580,418,85,2023-05-20,5,Tony Diaz
5581,184,84,2024-10-23,1,David Russell
5582,430,98,2022-03-17,5,Benjamin Figueroa
5583,198,35,2022-11-19,8,Angela Smith
5584,13,42,2022-10-29,10,Daniel Gonzalez
5585,171,95,2024-02-15,10,Cindy Clark
5586,393,28,2024-03-04,9,Joseph Miller
5587,151,9,2023-09-26,9,Lisa Gonzalez
5588,182,74,2025-04-07,5,David Evans
5589,59,53,2022-07-17,5,Matthew Howe
5590,462,50,2023-06-22,5,Erika Stanley
5591,123,54,2023-08-16,10,Larry Medina
5592,422,28,2022-11-22,2,Benjamin Figueroa
5593,395,25,2025-01-13,1,Misty Torres
5594,464,9,2023-07-30,1,Kirk Alvarez
5595,452,52,2025-03-24,4,Thomas Tucker
5596,159,52,2023-08-08,9,Nicole Winters
5597,251,61,2022-08-06,3,Erika Stanley
5598,463,42,2023-04-23,10,Christine Rios
5599,290,98,2024-10-27,10,Elizabeth Kim
5600,257,77,2025-02-25,9,Angela Smith
5601,345,54,2022-09-14,8,Larry Medina
5602,336,68,2022-09-17,1,David Russell
5603,437,66,2022-12-04,1,Tiffany Page
5604,383,32,2023-09-11,6,Daniel Gonzalez
5605,264,19,2024-01-05,10,Lisa Gonzalez
5606,226,65,2025-02-05,2,Cindy Clark
5607,406,47,2023-05-21,7,Angela Smith
5608,431,50,2025-07-28,10,David Evans
5609,167,34,2025-03-21,3,Elizabeth Kim
5610,257,47,2024-08-24,7,Christopher Johnson
5611,474,28,2025-09-02,8,Joseph Miller
5612,462,97,2024-02-14,5,David Russell
5613,178,60,2024-11-12,4,George Hamilton MD
5614,40,36,2024-10-31,9,David Russell
5615,422,92,2024-01-16,2,Brian Smith
5616,180,55,2025-03-25,7,Tony Diaz
5617,466,75,2021-10-01,9,Erika Stanley
5618,406,62,2022-06-09,5,Jerry Lucero
5619,41,8,2023-09-07,8,Elizabeth Kim
5620,409,84,2024-02-10,7,David Foley
5621,5,9,2025-01-05,8,Misty Torres
5622,354,64,2024-08-16,5,Joseph Miller
5623,31,13,2023-10-07,10,Misty Torres
5624,202,12,2022-12-06,10,David Evans
5625,456,6,2025-04-11,6,Angela Smith
5626,452,35,2024-07-01,5,David Russell
5627,34,23,2024-10-15,10,Nicole Winters
5628,22,93,2025-06-28,9,Rodney Johnson
5629,71,68,2025-06-01,4,Thomas Tucker
5630,4,11,2023-08-09,6,Rodney Johnson
5631,173,93,2024-05-31,9,David Russell
5632,493,11,2022-05-10,10,Rodney Johnson
5633,473,70,2023-06-30,8,Benjamin Figueroa
5634,199,72,2023-10-10,1,Tony Diaz
5635,317,25,2023-07-02,10,Tony Diaz
5636,302,2,2025-06-27,1,Rodney Johnson
5637,301,94,2022-04-24,9,Thomas Tucker
5638,424,67,2024-04-22,5,Nicole Winters
5639,175,74,2021-10-02,1,Christine Rios
5640,260,36,2022-08-17,4,Christine Rios
5641,95,82,2024-06-05,5,Daniel Gonzalez
5642,346,83,2023-03-28,9,Elizabeth Kim
5643,476,79,2024-09-03,5,Nicole Winters
5644,76,77,2022-09-02,2,Misty Torres
5645,8,91,2022-09-25,2,Matthew Howe
5646,308,83,2024-01-18,9,Tony Diaz
5647,481,71,2022-07-16,3,Kirk Alvarez
5648,431,86,2023-06-12,3,Larry Medina
5649,44,91,2023-08-01,4,Christine Rios
5650,224,18,2024-12-31,6,Matthew Howe
5651,41,78,2024-03-09,9,David Foley
5652,273,8,2023-05-14,3,Thomas Tucker
5653,252,62,2023-03-25,8,Kirk Alvarez
5654,387,86,2022-04-30,7,Misty Torres
5655,254,91,2021-10-17,6,Larry Medina
5656,342,78,2025-04-16,6,Nicole Winters
5657,77,11,2025-01-30,4,Joyce Harris
5658,180,53,2023-06-30,7,Tiffany Page
5659,55,33,2023-02-14,8,Erika Stanley
5660,292,41,2023-09-29,6,Misty Torres
5661,217,90,2023-02-26,5,Misty Torres
5662,447,44,2024-03-01,10,Jerry Lucero
5663,358,17,2022-06-12,10,Ashley Williams
5664,461,69,2024-04-24,5,Joseph Miller
5665,243,98,2024-06-16,3,Kirk Alvarez
5666,215,1,2022-12-14,3,Kirk Alvarez
5667,432,44,2024-10-16,1,Kirk Alvarez
5668,270,25,2022-06-19,5,Matthew Howe
5669,385,65,2022-03-09,8,Rodney Johnson
5670,183,38,2023-09-25,5,Debra Ruiz
5671,383,16,2023-02-01,5,Parker Hayes
5672,337,29,2022-08-29,2,Matthew Howe
5673,417,68,2022-08-10,1,Matthew Howe
5674,332,15,2021-11-02,9,Parker Hayes
5675,60,71,2023-06-24,10,Erika Stanley
5676,239,31,2022-05-20,3,Jill Bonilla
5677,459,36,2024-08-23,3,Elizabeth Kim
5678,500,43,2024-03-08,1,Benjamin Figueroa
5679,288,42,2024-05-03,3,Jill Bonilla
5680,124,60,2025-01-01,7,David Evans
5681,459,86,2024-02-05,9,Christopher Johnson
5682,483,88,2023-03-27,2,Elizabeth Kim
5683,326,31,2023-06-21,8,Misty Torres
5684,241,50,2023-06-08,9,Joseph Miller
5685,328,3,2024-01-24,9,Jill Bonilla
5686,32,76,2021-11-14,9,Tony Diaz
5687,48,47,2023-05-16,6,Parker Hayes
5688,162,67,2024-01-29,9,Jerry Lucero
5689,318,96,2025-03-26,5,Rodney Johnson
5690,176,47,2024-05-07,5,Tony Diaz
5691,490,5,2024-04-16,2,Kirk Alvarez
5692,465,45,2024-03-01,1,Angela Smith
5693,481,87,2022-11-21,10,Kirk Alvarez
5694,255,97,2022-06-14,7,Joseph Miller
5695,261,34,2023-01-02,2,Daniel Gonzalez
5696,295,50,2022-03-05,2,Rodney Johnson
5697,140,31,2022-05-10,4,Cindy Clark
5698,146,7,2023-04-27,8,Brian Smith
5699,393,62,2024-11-04,3,Angela Smith
5700,193,40,2025-07-19,4,Brian Smith
5701,164,59,2024-03-19,3,Tony Diaz
5702,156,68,2021-12-20,1,Elizabeth Kim
5703,100,43,2023-11-06,7,Joyce Harris
5704,469,11,2024-07-01,10,Debra Ruiz
5705,264,48,2025-04-10,2,Erika Stanley
5706,297,49,2024-01-07,9,Ashley Williams
5707,341,50,2022-12-25,6,David Foley
5708,353,34,2023-03-13,8,Jerry Lucero
5709,367,19,2022-08-31,7,Brian Smith
5710,255,78,2024-06-15,8,Jerry Lucero
5711,290,76,2021-10-19,10,Jill Bonilla
5712,222,90,2022-05-20,7,Nicole Winters
5713,191,9,2023-04-13,5,Elizabeth Kim
5714,454,33,2024-02-14,8,Joseph Miller
5715,440,70,2023-05-27,8,David Foley
5716,247,85,2023-04-23,5,Elizabeth Kim
5717,112,45,2024-03-04,1,Elizabeth Kim
5718,199,74,2024-06-13,7,Larry Medina
5719,394,3,2022-09-18,10,Kirk Alvarez
5720,326,80,2023-11-30,8,David Foley
5721,473,85,2024-03-21,7,Brian Smith
5722,196,64,2022-04-06,4,Misty Torres
5723,451,30,2024-04-08,7,Cindy Clark
5724,390,4,2023-05-12,4,Elizabeth Kim
5725,387,29,2023-04-04,3,Erika Stanley
5726,247,96,2022-05-24,9,Tony Diaz
5727,315,23,2023-09-30,1,Brian Smith
5728,453,51,2024-05-17,2,Rodney Johnson
5729,82,16,2024-10-13,4,Matthew Howe
5730,237,65,2023-09-30,5,Misty Torres
5731,490,46,2022-10-06,1,Joyce Harris
5732,61,44,2023-07-30,1,Thomas Tucker
5733,106,21,2022-05-25,10,Elizabeth Kim
5734,158,39,2022-06-27,3,Christopher Johnson
5735,488,33,2022-05-25,10,Joseph Miller
5736,203,66,2024-02-05,5,Lisa Gonzalez
5737,88,18,2023-02-06,5,David Evans
5738,198,36,2024-04-27,8,David Evans
5739,271,58,2024-05-30,2,David Foley
5740,9,80,2025-03-19,6,Kirk Alvarez
5741,186,60,2022-04-27,9,Brian Smith
5742,97,67,2023-08-06,10,Tiffany Page
5743,280,80,2022-04-30,5,George Hamilton MD
5744,157,10,2025-08-04,1,George Hamilton MD
5745,236,91,2022-03-08,3,Elizabeth Kim
5746,451,59,2024-05-23,10,Rodney Johnson
5747,264,72,2022-11-18,6,Rodney Johnson
5748,329,8,2024-12-16,5,Parker Hayes
5749,457,7,2022-09-11,10,Parker Hayes
5750,386,94,2023-08-29,8,Tony Diaz
5751,479,6,2023-05-12,8,Joyce Harris
5752,264,9,2024-01-29,8,Kirk Alvarez
5753,14,13,2021-11-05,8,Rodney Johnson
5754,283,87,2022-02-28,6,Brian Smith
5755,425,87,2022-12-03,3,David Russell
5756,476,47,2024-05-27,2,Ashley Williams
5757,284,22,2023-02-19,1,Debra Ruiz
5758,249,34,2022-10-13,2,Misty Torres
5759,252,62,2022-11-26,1,Nicole Winters
5760,109,30,2025-01-09,1,Elizabeth Kim
5761,154,100,2024-11-05,6,David Foley
5762,255,35,2024-10-02,10,Daniel Gonzalez
5763,86,79,2022-05-11,7,George Hamilton MD
5764,177,13,2022-03-08,2,Daniel Gonzalez
5765,460,36,2025-05-23,6,Erika Stanley
5766,433,43,2022-06-24,10,Elizabeth Kim
5767,131,40,2024-12-17,3,Christopher Johnson
5768,96,93,2023-04-03,1,Matthew Howe
5769,69,43,2021-11-07,7,Christine Rios
5770,301,46,2023-09-30,2,Erika Stanley
5771,231,32,2023-03-20,10,Thomas Tucker
5772,439,97,2025-07-25,1,Nicole Winters
5773,383,20,2021-11-23,4,Angela Smith
5774,204,42,2024-01-29,3,Nicole Winters
5775,243,10,2023-09-05,9,Brian Smith
5776,323,41,2024-05-12,4,Daniel Gonzalez
5777,11,39,2023-11-30,4,George Hamilton MD
5778,150,45,2024-06-06,9,Rodney Johnson
5779,30,93,2025-04-08,6,Thomas Tucker
5780,109,64,2021-12-16,3,Jerry Lucero
5781,176,49,2024-03-31,3,Matthew Howe
5782,264,96,2024-06-13,2,Nicole Winters
5783,347,38,2021-12-20,9,David Evans
5784,215,86,2022-01-02,9,Misty Torres
5785,165,85,2022-05-02,5,Benjamin Figueroa
5786,263,67,2025-01-28,10,Rodney Johnson
5787,73,84,2025-08-20,1,Christopher Johnson
5788,473,42,2025-02-11,10,Kirk Alvarez
5789,303,95,2024-10-28,5,David Russell
5790,206,96,2022-04-07,9,Benjamin Figueroa
5791,118,73,2025-02-23,2,Christopher Johnson
5792,365,94,2023-05-07,5,Thomas Tucker
5793,367,63,2023-10-20,3,Benjamin Figueroa
5794,101,69,2025-02-15,8,Tiffany Page
5795,364,25,2023-07-13,5,Thomas Tucker
5796,346,96,2022-04-06,7,George Hamilton MD
5797,364,100,2022-09-20,7,Parker Hayes
5798,398,71,2024-09-08,6,Angela Smith
5799,134,27,2021-10-08,2,David Evans
5800,9,45,2022-06-13,8,Misty Torres
5801,8,34,2024-02-05,2,Cindy Clark
5802,144,20,2021-11-15,6,Ashley Williams
5803,477,85,2021-10-19,8,Benjamin Figueroa
5804,483,95,2023-07-31,3,Angela Smith
5805,126,37,2023-11-18,8,David Evans
5806,218,66,2025-04-23,3,Joyce Harris
5807,494,76,2023-07-03,7,Joyce Harris
5808,348,5,2022-04-14,1,Thomas Tucker
5809,341,41,2022-05-31,5,Lisa Gonzalez
5810,356,5,2022-03-29,6,Debra Ruiz
5811,429,73,2023-11-15,8,Debra Ruiz
5812,489,12,2024-08-16,7,Debra Ruiz
5813,87,100,2021-10-12,2,George Hamilton MD
5814,457,11,2022-04-21,8,Jill Bonilla
5815,405,58,2025-05-28,5,Lisa Gonzalez
5816,342,78,2022-10-15,2,David Russell
5817,175,49,2022-05-31,8,Angela Smith
5818,405,19,2023-11-03,8,Christine Rios
5819,270,43,2025-01-15,8,Joseph Miller
5820,337,35,2025-07-07,7,Tony Diaz
5821,471,99,2025-08-30,3,Joyce Harris
5822,277,70,2024-05-15,5,Joseph Miller
5823,141,45,2025-03-10,2,Benjamin Figueroa
5824,121,49,2023-09-20,4,Joseph Miller
5825,143,71,2024-02-08,1,Parker Hayes
5826,164,52,2024-03-14,2,Nicole Winters
5827,500,74,2022-02-22,6,Thomas Tucker
5828,44,20,2022-09-19,3,Christopher Johnson
5829,482,32,2023-12-11,5,Larry Medina
5830,51,47,2023-07-04,4,David Russell
5831,351,57,2022-09-10,3,Nicole Winters
5832,372,54,2021-10-10,7,Tiffany Page
5833,171,50,2023-11-11,9,Matthew Howe
5834,220,4,2023-03-24,2,Christine Rios
5835,371,60,2022-10-02,2,Christopher Johnson
5836,104,6,2022-05-09,10,Joseph Miller
5837,417,69,2024-05-09,3,Brian Smith
5838,13,13,2024-07-11,8,Nicole Winters
5839,147,40,2021-12-05,6,Tony Diaz
5840,258,1,2022-05-08,1,Angela Smith
5841,153,24,2022-04-28,5,Matthew Howe
5842,483,66,2023-10-25,5,Thomas Tucker
5843,73,3,2021-12-13,8,Thomas Tucker
5844,184,92,2023-08-14,5,Benjamin Figueroa
5845,382,48,2025-08-10,7,Elizabeth Kim
5846,388,22,2022-11-15,4,Joyce Harris
5847,280,95,2025-06-28,6,Christopher Johnson
5848,167,82,2024-05-20,4,Joyce Harris
5849,151,42,2022-05-06,10,Brian Smith
5850,465,64,2023-08-25,9,Erika Stanley
5851,116,54,2021-11-23,2,Larry Medina
5852,140,4,2025-01-31,9,Benjamin Figueroa
5853,367,57,2022-10-09,7,George Hamilton MD
5854,115,20,2023-11-26,2,Ashley Williams
5855,277,97,2022-11-12,1,Parker Hayes
5856,329,83,2024-01-30,7,Erika Stanley
5857,278,15,2025-08-02,5,Lisa Gonzalez
5858,375,40,2023-07-17,8,Jerry Lucero
5859,1,68,2024-09-29,4,David Foley
5860,85,38,2025-05-31,6,Brian Smith
5861,8,49,2024-05-08,4,Kirk Alvarez
5862,248,46,2022-03-10,2,Christine Rios
5863,76,53,2022-10-10,4,Jerry Lucero
5864,201,2,2025-02-20,3,Matthew Howe
5865,469,28,2023-04-29,10,Joseph Miller
5866,36,36,2024-12-15,3,Christopher Johnson
5867,343,48,2022-01-15,7,Angela Smith
5868,51,86,2022-10-25,4,Tony Diaz
5869,402,5,2024-05-17,6,David Russell
